team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Germany National Team,Germany,2024/2025,Germany,6,3,3,0,4,3,1,2,0,2,0,0,0,2.33,3,1.67,1,0,0,8,18,4,14,22,13,9,13,5,0,4,13,1,30,21,54,134,0,68,3,3,0,3,0,3,0,0,0,5,3,2,28,11,17,12,4,8,64,59,68,80,48,32,45,30,15,35,18,17,64,30,34,8,4,4,1,0,1,7,4,3,4,2,2,2,1,1,0,0,0,2.33,2.33,2.33,3.67,4.33,3,3,4.33,1.67,0.67,0,1.33,1.5,1.33,1.67,1.33,1.33,1.33,0.17,0,0.33,6,5,4,3,2,1,3,2,2,2,2,1,3,3,2,1,0,0,0,1,2,3,4,5,0,1,1,1,1,2,0,0,1,2,3,3,100,83,67,50,33,17,100,67,67,67,67,33,100,100,67,33,0,0,0,17,33,50,67,83,0,33,33,33,33,67,0,0,33,67,100,100,4,3,2,2,1,1,2,2,1,67,50,33,67,33,33,67,67,33,67,100,33,72,50,100,0,50,0,100,0,0,0,83,100,67,5,3,2,83,100,67,2,1,1,33,33,33,1,0,1,17,0,33,67,67,67,33,33,33,0,0,0,4.67,3.67,5.67,2,1.33,2.67,50,33,33,33,33,33,17,17,1.83,2.17,1.49,0.91,0.71,1.11,133,1,0,3,3,2,2,3,3,1,1,0,0,0,1,0,1,0,1,33,0,67,0,0,0,17
England National Team,England,2024/2025,England,6,3,3,0,5,2,3,0,0,0,1,1,0,2.5,2,3,0,0,0,4,16,3,13,19,10,9,8,8,2,1,6,7,34,34,34,180,134,273,4,2,2,2,1,1,0,0,0,5,2,3,41,29,12,11,6,5,70,72,67,74,40,34,43,20,23,31,20,11,50,24,26,4,0,4,0,0,0,4,0,4,3,0,3,3,3,0,0,0,0,2,1,3,3.17,3.33,3,2.67,2.67,2.67,0.5,0.67,0.33,0.67,0,1.33,0.67,0,1.33,0,0,0,6,6,4,2,1,0,3,3,2,1,1,0,3,3,2,1,0,0,0,0,2,4,5,6,0,0,1,2,2,3,0,0,1,2,3,3,100,100,67,33,17,0,100,100,67,33,33,0,100,100,67,33,0,0,0,0,33,67,83,100,0,0,33,67,67,100,0,0,33,67,100,100,3,1,0,0,0,0,3,1,0,50,17,0,0,0,0,100,33,0,83,67,100,-17,67,67,67,33,33,33,0,0,0,83,67,100,6,3,3,100,100,100,3,3,0,50,100,0,0,0,0,0,0,0,50,0,100,50,100,0,0,0,0,6.83,9.67,4.00,1.83,2,1.67,83,67,67,50,33,33,17,17,1.83,2.02,1.64,0.76,0.49,1.03,117,1,2,1,0,0,4,0,5,3,0,0,0,0,1,0,0,0,2,0,0,0,17,33,0,0
Republic of Ireland National Team,Republic of Ireland,2024/2025,Republic of Ireland,6,3,3,0,2,1,1,0,0,0,4,2,2,1,1,1,0,0,0,36,3,12,-9,15,5,10,1,2,4,8,-3,-6,180,273,134,45,68,34,1,1,0,1,0,1,4,2,2,1,1,0,17,10,7,12,8,4,39,39,39,47,24,23,24,8,16,23,16,7,69,38,31,1,1,0,3,2,1,-2,-1,-1,1,1,0,3,1,2,2,1,1,1,1.33,0.67,2.5,1.67,3.33,0.5,0.33,0.67,2,1.33,2.67,0.67,1,0.33,0.17,0.33,0,0.5,0.67,0.33,6,5,2,1,1,0,3,2,0,0,0,0,3,3,2,1,1,0,0,1,4,5,5,6,0,1,3,3,3,3,0,0,1,2,2,3,100,83,33,17,17,0,100,67,0,0,0,0,100,100,67,33,33,0,0,17,67,83,83,100,0,33,100,100,100,100,0,0,33,67,67,100,3,1,0,2,1,0,1,0,0,50,17,0,67,33,0,33,0,0,33,33,33,0,17,33,0,17,0,33,67,67,67,17,33,0,4,2,2,67,67,67,5,2,3,83,67,100,0,0,0,0,0,0,17,33,0,50,33,67,33,33,33,2.83,3.33,2.33,2,2.67,1.33,50,50,50,50,33,33,0,0,1.05,0.96,1.13,1.64,1.53,1.75,50,0,0,0,0,1,1,0,0,1,0,2,1,0,2,3,0,2,2,0,0,0,67,67,67,0
Greece National Team,Greece,2024/2025,Greece,6,3,3,0,5,2,3,0,0,0,1,1,0,2.5,2,3,0,0,0,5,11,4,7,15,8,7,5,6,3,1,2,5,49,54,45,134,90,273,4,2,2,1,0,1,1,1,0,5,2,3,29,15,14,14,7,7,48,48,48,62,34,28,35,20,15,27,14,13,71,42,29,2,2,0,1,1,0,1,1,0,1,1,0,4,1,3,1,1,0,1.17,1.33,1,2.5,2.67,2.33,1.83,1.67,2,0.67,1,0.33,0.5,1,0,0.33,0.67,0,0.17,0.33,0,6,6,3,0,0,0,3,3,2,0,0,0,3,3,1,0,0,0,0,0,3,6,6,6,0,0,1,3,3,3,0,0,2,3,3,3,100,100,50,0,0,0,100,100,67,0,0,0,100,100,33,0,0,0,0,0,50,100,100,100,0,0,33,100,100,100,0,0,67,100,100,100,2,1,0,2,1,0,0,0,0,33,17,0,67,33,0,0,0,0,83,67,100,-29,67,67,67,17,0,33,17,33,0,83,67,100,5,2,3,83,67,100,5,2,3,83,67,100,0,0,0,0,0,0,17,33,0,67,33,100,17,33,0,4.83,5.00,4.67,2.33,2.33,2.33,83,67,50,50,33,17,17,17,1.36,1.49,1.24,0.99,1.03,0.95,50,0,0,1,1,3,2,0,1,3,1,0,0,0,0,0,0,1,2,0,0,0,17,33,0,0
Armenia National Team,Armenia,2024/2025,Armenia,6,3,3,0,2,1,1,1,0,1,3,2,1,1.17,1,1.33,2,0,0,26,8,9,-1,17,8,9,4,4,4,5,0,-1,68,68,68,60,68,54,0,0,0,3,1,2,3,2,1,2,1,1,49,28,21,11,5,6,59,63,55,77,43,34,41,20,21,36,23,13,55,26,29,3,2,1,3,2,1,0,0,0,1,1,0,4,1,3,1,1,0,1.17,1.33,1,2.83,2.67,3,1.33,1.33,1.33,1.5,1.33,1.67,1,1.33,0.67,0.5,0.67,0.33,0.5,0.67,0.33,6,5,3,2,1,0,3,2,1,1,1,0,3,3,2,1,0,0,0,1,3,4,5,6,0,1,2,2,2,3,0,0,1,2,3,3,100,83,50,33,17,0,100,67,33,33,33,0,100,100,67,33,0,0,0,17,50,67,83,100,0,33,67,67,67,100,0,0,33,67,100,100,3,2,1,2,1,1,1,1,0,50,33,17,67,33,33,33,33,0,33,33,33,6,0,0,0,50,33,67,50,67,33,33,33,33,3,1,2,50,33,67,4,2,2,67,67,67,2,1,1,33,33,33,17,33,0,67,33,100,17,33,0,8.17,9.33,7.00,1.83,1.67,2.00,83,67,67,50,50,33,33,17,1.70,1.82,1.57,0.92,0.64,1.20,67,1,0,0,1,3,0,0,1,2,1,0,0,2,0,0,2,2,2,17,0,33,50,67,33,17
Hungary National Team,Hungary,2024/2025,Hungary,6,3,3,0,1,0,1,3,3,0,2,0,2,1,1,1,3,0,0,35,4,11,-7,15,4,11,2,2,2,9,0,-7,134,134,134,49,134,30,2,1,1,2,2,0,3,1,2,2,1,1,31,22,9,9,5,4,38,40,35,59,30,29,27,15,12,32,15,17,90,46,44,2,1,1,3,0,3,-1,1,-2,2,1,1,2,2,0,2,0,2,1.33,1.67,1,2.5,1.33,3.67,0.67,0.67,0.67,1.83,0.67,3,0.83,0.33,1.33,0.33,0.33,0.33,0.5,0,1,5,5,2,2,1,0,2,2,0,0,0,0,3,3,2,2,1,0,1,1,4,4,5,6,1,1,3,3,3,3,0,0,1,1,2,3,83,83,33,33,17,0,67,67,0,0,0,0,100,100,67,67,33,0,17,17,67,67,83,100,33,33,100,100,100,100,0,0,33,33,67,100,4,1,0,1,0,0,3,1,0,67,17,0,33,0,0,100,33,0,17,0,33,32,33,33,33,33,67,0,50,33,67,33,33,33,4,3,1,67,100,33,4,2,2,67,67,67,0,0,0,0,0,0,33,33,33,33,67,0,33,0,67,5.17,7.33,3.00,1.5,1.67,1.33,83,50,50,33,33,33,17,17,1.17,1.26,1.07,1.63,1.19,2.07,33,0,0,0,2,1,0,0,0,1,0,0,2,0,1,1,2,2,3,50,100,0,33,0,67,0
Cyprus National Team,Cyprus,2024/2025,Cyprus,6,3,3,0,2,1,1,0,0,0,4,2,2,1,1,1,3,0,0,39,4,15,-11,19,10,9,2,2,8,7,-6,-5,134,134,134,36,34,39,1,0,1,2,1,1,3,2,1,2,1,1,27,17,10,22,10,12,40,44,36,52,30,22,27,13,14,25,17,8,88,43,45,2,1,1,8,5,3,-6,-4,-2,2,1,1,0,0,0,4,2,2,1,1,1,3.17,3.33,3,0.67,0.67,0.67,2.5,2.67,2.33,1.67,2,1.33,0.33,0.33,0.33,1.33,1.67,1,6,5,5,2,1,0,3,3,3,1,0,0,3,2,2,1,1,0,0,1,1,4,5,6,0,0,0,2,3,3,0,1,1,2,2,3,100,83,83,33,17,0,100,100,100,33,0,0,100,67,67,33,33,0,0,17,17,67,83,100,0,0,0,67,100,100,0,33,33,67,67,100,6,3,1,3,2,1,3,1,0,100,50,17,100,67,33,100,33,0,33,33,33,-4,17,0,33,33,33,33,50,67,33,33,33,33,2,1,1,33,33,33,4,2,2,67,67,67,0,0,0,0,0,0,33,33,33,0,0,0,67,67,67,4.50,5.67,3.33,3.67,3.33,4.00,83,50,50,33,17,0,0,0,1.17,1.27,1.06,1.67,1.66,1.67,83,0,1,0,1,0,1,1,0,0,2,1,3,1,3,2,0,2,1,0,0,0,67,67,67,0
Israel National Team,Israel,2024/2025,Israel,6,3,3,0,1,1,0,1,0,1,4,2,2,0.67,1,0.33,4,0,0,43,5,13,-8,18,9,9,3,2,6,7,-3,-5,108,90,134,41,45,39,2,1,1,4,2,2,1,0,1,1,1,0,11,8,3,8,5,3,34,36,32,33,16,17,18,10,8,15,6,9,61,35,26,2,1,1,5,3,2,-3,-2,-1,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,3,3,3,0.83,1,0.67,2.17,2,2.33,1.17,1.33,1,0.33,0.33,0.33,0.83,1,0.67,5,4,4,3,2,0,3,2,2,1,1,0,2,2,2,2,1,0,1,2,2,3,4,6,0,1,1,2,2,3,1,1,1,1,2,3,83,67,67,50,33,0,100,67,67,33,33,0,67,67,67,67,33,0,17,33,33,50,67,100,0,33,33,67,67,100,33,33,33,33,67,100,4,2,1,2,1,1,2,1,0,67,33,17,67,33,33,67,33,0,17,33,0,14,33,33,33,67,67,67,17,0,33,17,33,0,2,1,1,33,33,33,4,2,2,67,67,67,2,1,1,33,33,33,0,0,0,50,33,67,50,67,33,1.83,2.67,1.00,1.33,1.67,1.00,83,83,50,33,17,17,17,0,0.70,0.75,0.64,2.03,1.62,2.44,117,0,0,1,1,0,0,1,0,2,1,0,2,1,2,2,1,2,2,17,0,33,67,67,67,0
Italy National Team,Italy,2024/2025,Italy,6,3,3,0,4,1,3,1,1,0,1,1,0,2.17,1.33,3,2,0,0,11,13,8,5,21,13,8,7,6,6,2,1,4,41,39,45,68,45,134,1,0,1,5,3,2,0,0,0,4,2,2,22,14,8,10,6,4,53,54,51,64,34,30,38,19,19,26,15,11,70,41,29,7,4,3,4,3,1,3,1,2,4,2,2,1,0,1,1,1,0,2.17,2,2.33,3.5,4.33,2.67,2.17,2.33,2,1.33,2,0.67,1.83,2.33,1.33,1.17,1.33,1,0.67,1,0.33,6,5,5,4,1,0,3,3,3,3,1,0,3,2,2,1,0,0,0,1,1,2,5,6,0,0,0,0,2,3,0,1,1,2,3,3,100,83,83,67,17,0,100,100,100,100,33,0,100,67,67,33,0,0,0,17,17,33,83,100,0,0,0,0,67,100,0,33,33,67,100,100,6,3,2,3,2,2,3,1,0,100,50,33,100,67,67,100,33,0,67,33,100,-22,17,0,33,83,100,67,0,0,0,67,67,67,3,1,2,50,33,67,0,0,0,0,0,0,3,2,1,50,67,33,67,67,67,17,0,33,17,33,0,3.67,4.67,2.67,1.67,2,1.33,67,50,33,33,33,33,17,0,1.43,1.51,1.35,1.08,1.03,1.12,67,1,1,2,2,1,2,1,3,0,2,0,0,1,1,0,3,0,1,17,33,0,17,33,0,0
Albania National Team,Albania,2024/2025,Albania,6,3,3,0,2,0,2,1,1,0,3,2,1,1.17,0.33,2,0,0,0,27,4,6,-2,10,4,6,1,3,3,3,-2,0,134,273,90,90,90,90,2,1,1,2,1,1,3,2,1,1,0,1,18,8,10,11,5,6,44,49,39,48,21,27,20,6,14,28,15,13,68,33,35,0,0,0,3,2,1,-3,-2,-1,0,0,0,4,2,2,2,1,1,0.67,0.67,0.67,1.67,1.33,2,0.67,0.33,1,1,1,1,0.5,0.67,0.33,0,0,0,0.5,0.67,0.33,5,3,2,0,0,0,2,1,1,0,0,0,3,2,1,0,0,0,1,3,4,6,6,6,1,2,2,3,3,3,0,1,2,3,3,3,83,50,33,0,0,0,67,33,33,0,0,0,100,67,33,0,0,0,17,50,67,100,100,100,33,67,67,100,100,100,0,33,67,100,100,100,2,1,0,1,1,0,1,0,0,33,17,0,33,33,0,33,0,0,33,0,67,0,33,33,33,33,33,33,50,67,33,17,0,33,4,2,2,67,67,67,6,3,3,100,100,100,0,0,0,0,0,0,0,0,0,67,67,67,33,33,33,3.00,2.67,3.33,1.83,1.67,2.00,83,67,33,17,17,17,17,17,0.97,0.89,1.05,1.48,1.34,1.63,50,0,0,0,0,1,1,1,1,0,3,0,0,0,1,0,1,1,0,17,33,0,50,67,33,0
Belgium National Team,Belgium,2024/2025,Belgium,6,3,3,0,1,1,0,1,0,1,4,2,2,0.67,1,0.33,3,0,0,42,6,9,-3,15,8,7,4,2,4,5,0,-3,90,68,134,60,68,54,0,0,0,3,2,1,3,1,2,1,1,0,47,23,24,13,7,6,57,52,61,73,44,29,37,21,16,36,23,13,62,27,35,3,2,1,6,3,3,-3,-1,-2,0,0,0,3,2,1,3,1,2,0.5,0.67,0.33,2.5,2.67,2.33,1,1.33,0.67,1.5,1.33,1.67,1.5,1.67,1.33,0.5,0.67,0.33,1,1,1,6,4,3,2,0,0,3,2,2,1,0,0,3,2,1,1,0,0,0,2,3,4,6,6,0,1,1,2,3,3,0,1,2,2,3,3,100,67,50,33,0,0,100,67,67,33,0,0,100,67,33,33,0,0,0,33,50,67,100,100,0,33,33,67,100,100,0,33,67,67,100,100,5,3,1,3,2,0,2,1,1,83,50,17,100,67,0,67,33,33,17,33,0,22,0,0,0,50,67,33,50,33,67,17,33,0,1,0,1,17,0,33,3,1,2,50,33,67,3,2,1,50,67,33,0,0,0,50,67,33,50,33,67,7.83,7.67,8.00,2.17,2.33,2.00,100,100,67,67,50,50,17,0,1.66,1.89,1.42,1.31,1.15,1.47,33,0,0,1,0,3,1,1,0,0,1,1,2,2,0,1,1,0,1,17,0,33,67,67,67,0
Bulgaria National Team,Bulgaria,2024/2025,Bulgaria,6,3,3,0,2,1,1,3,2,1,1,0,1,1.5,1.67,1.33,2,0,0,19,3,6,-3,9,3,6,2,1,1,5,1,-4,180,134,273,90,273,54,4,2,2,1,1,0,3,1,2,3,2,1,16,9,7,21,12,9,51,52,50,50,23,27,29,12,17,21,11,10,82,48,34,3,2,1,3,0,3,0,2,-2,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,1.5,1,2,0.5,0.67,0.33,1,0.33,1.67,1,0.67,1.33,0.5,0.67,0.33,0.5,0,1,4,2,1,1,1,0,2,1,0,0,0,0,2,1,1,1,1,0,2,4,5,5,5,6,1,2,3,3,3,3,1,2,2,2,2,3,67,33,17,17,17,0,67,33,0,0,0,0,67,33,33,33,33,0,33,67,83,83,83,100,33,67,100,100,100,100,33,67,67,67,67,100,4,1,1,2,0,0,2,1,1,67,17,17,67,0,0,67,33,33,33,33,33,51,67,67,67,17,33,0,50,33,67,50,67,33,5,3,2,83,100,67,3,1,2,50,33,67,0,0,0,0,0,0,50,67,33,33,33,33,17,0,33,2.67,3.00,2.33,3.5,4,3.00,67,67,67,33,17,17,0,0,1.15,1.07,1.23,1.14,0.85,1.43,33,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,50,67,33,17,0,33,0
Kosovo National Team,Kosovo,2024/2025,Kosovo,5,3,2,1,4,2,2,0,0,0,1,1,0,2.4,2,3,2,0,0,14,10,4,6,14,7,7,4,6,3,1,1,5,45,68,30,113,90,180,3,2,1,1,0,1,1,1,0,4,2,2,17,12,5,14,10,4,53,54,53,55,34,21,28,15,13,27,19,8,64,37,27,5,2,3,1,1,0,4,1,3,4,2,2,0,0,0,1,1,0,2.4,2,3,2.8,2.33,3.5,2,1.33,3,0.8,1,0.5,1.2,1,1.5,1,0.67,1.5,0.2,0.33,0,5,4,4,1,0,0,3,2,2,0,0,0,2,2,2,1,0,0,0,1,1,4,5,5,0,1,1,3,3,3,0,0,0,1,2,2,100,80,80,20,0,0,100,67,67,0,0,0,100,100,100,50,0,0,0,20,20,80,100,100,0,33,33,100,100,100,0,0,0,50,100,100,5,1,0,3,0,0,2,1,0,100,20,0,100,0,0,100,50,0,80,67,100,-30,60,67,50,20,0,50,20,33,0,80,67,100,4,2,2,80,67,100,1,1,0,20,33,0,0,0,0,0,0,0,80,67,100,0,0,0,20,33,0,3.40,4.00,2.50,2.8,3.33,2.00,80,40,40,20,20,0,0,0,1.45,1.43,1.49,1.35,1.62,0.96,40,2,1,2,0,1,2,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,20,33,0,0
Estonia National Team,Estonia,2024/2025,Estonia,6,3,3,0,1,1,0,1,0,1,4,2,2,0.67,1,0.33,3,0,0,41,3,9,-6,12,8,4,3,0,5,4,-2,-4,180,90,0,60,54,68,1,0,1,1,1,0,5,2,3,1,1,0,11,3,8,15,6,9,34,33,35,31,20,11,14,9,5,17,11,6,74,44,30,2,2,0,6,3,3,-4,-1,-3,1,1,0,3,1,2,2,1,1,1,1.33,0.67,2,2.67,1.33,0.5,1,0,1.5,1.67,1.33,1.33,1.67,1,0.33,0.67,0,1,1,1,5,3,3,1,0,0,3,2,2,1,0,0,2,1,1,0,0,0,1,3,3,5,6,6,0,1,1,2,3,3,1,2,2,3,3,3,83,50,50,17,0,0,100,67,67,33,0,0,67,33,33,0,0,0,17,50,50,83,100,100,0,33,33,67,100,100,33,67,67,100,100,100,3,3,2,2,2,1,1,1,1,50,50,33,67,67,33,33,33,33,17,33,0,45,17,0,33,17,33,0,83,67,100,17,33,0,3,1,2,50,33,67,5,2,3,83,67,100,1,1,0,17,33,0,17,33,0,50,33,67,33,33,33,1.83,1.00,2.67,2.5,2,3.00,100,100,67,67,67,33,33,17,0.68,0.84,0.53,2.20,2.03,2.37,67,0,0,0,1,1,0,0,1,0,0,0,2,2,2,0,2,1,0,17,0,33,67,67,67,0
Azerbaijan National Team,Azerbaijan,2024/2025,Azerbaijan,6,3,3,0,0,0,0,1,1,0,5,2,3,0.17,0.33,0,4,0,0,52,3,17,-14,20,8,12,2,1,6,11,-4,-10,180,134,273,32,45,25,1,1,0,3,2,1,3,1,2,0,0,0,30,15,15,16,7,9,50,50,50,54,33,21,31,17,14,23,16,7,60,28,32,2,1,1,8,1,7,-6,0,-6,0,0,0,3,3,0,3,0,3,0.5,1,0,3.33,2.67,4,0.5,0.67,0.33,2.83,2,3.67,1.67,0.67,2.67,0.33,0.33,0.33,1.33,0.33,2.33,5,5,4,4,1,1,2,2,2,2,0,0,3,3,2,2,1,1,1,1,2,2,5,5,1,1,1,1,3,3,0,0,1,1,2,2,83,83,67,67,17,17,67,67,67,67,0,0,100,100,67,67,33,33,17,17,33,33,83,83,33,33,33,33,100,100,0,0,33,33,67,67,4,4,2,1,1,0,3,3,2,67,67,33,33,33,0,100,100,67,0,0,0,32,17,33,0,50,67,33,50,33,67,0,0,0,2,2,0,33,67,0,4,2,2,67,67,67,2,1,1,33,33,33,0,0,0,50,100,0,50,0,100,5.00,5.00,5.00,2.67,2.33,3.00,100,100,83,83,50,17,17,0,1.25,1.42,1.08,1.74,1.49,2.00,117,0,0,0,1,1,0,0,0,1,1,1,3,2,1,2,2,4,1,17,33,0,83,67,100,0
Wales National Team,Wales,2024/2025,Wales,6,3,3,0,3,2,1,3,1,2,0,0,0,2,2.33,1.67,0,0,0,13,9,4,5,13,6,7,5,4,1,3,4,1,60,54,68,134,273,90,3,2,1,3,1,2,2,1,1,3,1,2,28,20,8,16,5,11,57,65,48,59,38,21,32,19,13,27,19,8,71,43,28,7,3,4,1,1,0,6,2,4,4,2,2,2,1,1,0,0,0,2.33,2.33,2.33,2.17,2,2.33,1.5,1.67,1.33,0.67,0.33,1,1.33,1.33,1.33,1.17,1,1.33,0.17,0.33,0,4,3,3,2,1,0,2,1,1,1,1,0,2,2,2,1,0,0,2,3,3,4,5,6,1,2,2,2,2,3,1,1,1,2,3,3,67,50,50,33,17,0,67,33,33,33,33,0,67,67,67,33,0,0,33,50,50,67,83,100,33,67,67,67,67,100,33,33,33,67,100,100,4,3,1,2,1,1,2,2,0,67,50,17,67,33,33,67,67,0,50,67,33,31,50,67,33,50,33,67,33,33,33,50,33,67,5,2,3,83,67,100,2,1,1,33,33,33,1,1,0,17,33,0,67,67,67,33,33,33,0,0,0,4.67,6.67,2.67,2.67,1.67,3.67,83,67,67,50,50,17,17,17,1.23,1.56,0.91,1.30,0.80,1.79,83,2,1,1,2,1,0,1,1,0,1,0,0,0,0,0,1,2,0,50,33,67,0,0,0,17
